STDNT_ID	HS_GPA	MAX_ACT_MATH_SCR	MAX_ACT_ENGL_SCR	STDNT_GNDR_SHORT_DES	FIRST_GENERATION	STDNT_UNDREP_MNRTY_CD	ZIP_CODE	MEDIAN_INCOME
6561	3.7	24	22	1	0	0	55071	50818
4512	4	30	35	0	0	1	30630	31094
6524	3.6	31	30	0	0	0	50162	35069
1514	3.7	28	31	1	1	0	29555	36841
6001	3.7	31	30	1	0	0	30619	31382
1215	3.75	26	25	1	0	0	45244	65802
6370	3.95	29	26	1	0	0	43082	82541
753	3.6	19	26	0	0	0	45504	43946
5315	3.9	33	26	1	0	1	79605	32475
155	3.9	31	21	1	0	0	93446	47295
4566	0	34	32	1	0	0	50055	42070
5631	3.85	25	29	1	0	0	58077	42989
120	3.9	25	34	1	0	0	13835	46375
1499	3.9	31	34	1	0	0	36612	30385
6802	3.9	30	32	1	0	1	78735	68040
415	0	29	34	1	0	1	79356	32614
99	3.83	30	26	1	0	0	38067	27098
3263	3.7	32	30	1	0	0	61274	41042
5384	3.75	25	29	0	0	0	45380	46193
5597	4	35	33	0	0	0	93628	18897
6404	4	27	24	0	1	1	76017	47248
1913	4	21	28	1	0	0	45056	40343
3301	3.6	35	34	0	1	0	83843	41999
3535	3.46	27	27	1	0	1	97920	6426
4089	3.23	21	29	1	0	0	31822	40196
1675	3.7	30	29	0	0	0	98030	41233
4359	3.87	31	30	1	0	0	93612	35813
511	3.89	34	32	0	0	0	56644	44167
150	0	27	32	1	0	0	67332	31042
6397	3.7	29	26	0	0	0	79095	32201
6535	3.7	31	35	0	0	0	14867	40728
838	3.77	32	31	0	0	1	93219	25602
6089	3.9	31	29	1	0	0	29488	32045
4190	3.98	29	35	0	0	1	21543	35938
4663	3.8	30	26	1	0	0	05447	22222
38	3.98	25	33	1	0	0	92359	46308
3687	3.9	22	29	0	1	0	86036	33036
3217	0	33	28	1	0	0	45419	61486
141	0	29	30	1	0	0	67648	28878
293	3.96	34	29	1	0	0	13477	46359
2547	3.9	35	31	0	0	0	94605	52183
625	0	19	27	0	1	1	97535	36121
6012	4	26	30	1	0	0	81501	36971
3137	0	28	31	1	1	0	00638	20423
1419	3.9	32	30	1	0	0	56165	43125
4282	3.6	27	29	0	0	0	71852	31100
5828	3.89	31	35	0	0	1	43986	32724
4692	3.8	23	22	1	0	0	39745	32109
5877	3.74	28	27	1	0	0	02538	39450
1945	3.5	36	34	0	0	0	55082	68930
4239	3.2	29	35	0	0	0	45345	40857
4192	3.75	26	35	0	0	0	71665	38618
89	3.96	29	34	1	1	1	40007	50665
5447	3.8	34	22	1	0	0	08809	79621
5940	4	29	35	0	0	0	87560	16577
6847	3.3	24	31	1	0	0	38068	38824
1433	4	34	29	0	0	1	98595	34000
2834	3.7	30	25	1	0	0	06702	27857
1451	3.55	34	28	0	0	0	11784	51964
3854	3.72	28	28	0	0	0	04648	36750
5686	3.7	27	33	1	0	0	70352	36146
6203	3.8	28	35	1	0	1	55807	39030
3614	3.84	33	22	1	0	0	16049	38708
1656	3.8	24	28	1	0	0	77564	59778
3920	3.8	30	15	0	0	1	52644	41500
3415	3.9	35	23	1	0	0	63441	41184
2588	3.59	35	28	1	0	0	58540	42145
5488	3.95	34	26	1	0	0	91723	46169
5849	3.69	29	24	1	0	0	83660	31992
1876	3.86	31	35	1	0	0	76086	39322
3085	3.7	30	34	1	0	1	50439	30568
1589	3.65	27	31	1	0	0	68978	35694
6705	3.92	36	30	1	0	0	40982	35650
4599	3.9	32	23	1	0	0	26731	26531
2811	3.4	30	32	1	1	1	62097	50652
6682	3.25	35	24	1	0	0	13332	38819
2747	3.63	29	27	0	0	0	74014	47273
2993	3.8	31	34	0	0	0	45813	40693
3772	3.9	28	31	1	0	1	59317	40000
1463	3.5	22	33	1	0	0	99925	46875
2559	3.8	25	26	1	0	0	48634	41619
5471	3.9	28	35	0	0	1	25313	47621
839	3.61	28	25	0	0	0	37643	31878
2261	3.942	29	26	0	1	0	07848	63478
6199	3.97	27	24	1	0	0	49638	38333
3865	3.59	26	26	0	0	0	61571	53421
3125	3.9	24	30	1	0	0	96041	24640
3128	3.92	31	34	0	0	1	86320	31250
5952	3.9	26	30	1	0	1	95623	53203
767	3.83	23	32	1	1	1	74343	32003
633	3.6	32	30	1	0	0	84665	45000
2642	3.95	28	27	1	0	0	77450	67320
6700	3.9	33	28	0	0	0	06896	87368
1322	3.66	31	29	0	0	0	49347	35947
3203	3.91	31	27	1	0	0	38543	35938
2930	3.9	32	31	0	0	0	32094	58706
830	0	28	18	1	0	1	84749	37917
2812	3.69	24	30	0	0	0	11372	39394
4353	3.99	35	25	1	0	0	96115	42292
1011	3.8	26	26	0	1	0	66859	26875
2132	4	36	34	0	1	0	47427	48750
1646	4	31	26	1	0	0	68941	46250
1214	3.7	31	25	1	0	1	31816	32957
1079	3.9	28	28	1	0	1	78705	34914
6020	3.96	29	31	0	0	1	68636	40685
895	3.9	23	28	1	0	0	58276	41944
977	4	34	35	0	0	0	80728	45446
1093	0	23	25	1	0	0	10548	66416
1912	3.9	25	35	1	0	0	95320	52694
6655	3.9	28	34	0	0	0	69348	46417
5600	4	35	21	1	0	0	63060	40327
1692	3.7	28	29	1	0	1	21146	91528
4944	3.8	32	29	0	1	0	78542	30673
1448	3.9	29	27	0	0	0	01609	50281
2661	4	29	33	0	0	0	55088	60852
3015	3.9	27	31	0	0	1	62948	40983
820	3.72	33	34	1	0	1	84319	38318
761	3.9	30	32	0	0	0	61359	37500
2229	3.91	26	33	0	0	0	36751	23750
5911	3.8	24	29	1	0	0	20705	53869
4735	3.7	24	21	0	0	0	97146	42995
90	3.87	32	34	1	0	0	99771	31667
6355	3.93	35	25	1	0	0	37826	35694
2270	3.84	33	24	0	0	1	50244	46543
3298	3.5	30	31	1	0	0	53206	28932
4618	3.9	30	30	1	0	0	61520	36347
2749	3.91	33	34	1	1	0	26404	26042
72	3.91	33	36	0	0	0	72102	36410
2403	0	32	36	0	0	0	94544	42023
5347	4	34	32	0	0	0	08721	54909
6320	4	27	24	1	0	0	49235	40195
721	3.9	32	34	1	1	0	36544	36710
3519	4	32	27	1	0	0	87515	31400
6762	4	26	33	0	0	0	14066	42212
5162	3.9	28	34	1	0	1	58379	27232
777	3.9	25	29	1	0	0	56323	38375
2755	3.96	32	21	1	0	0	40143	33015
4430	3.93	28	26	0	0	0	12543	46366
3897	3.9	26	30	1	0	0	94568	95419
3707	3.93	30	31	1	0	0	39668	45066
3414	3.7	29	33	1	0	0	57469	34573
4173	3.8	34	32	0	0	0	29567	27457
4153	4	33	34	0	0	1	72683	28036
3942	3.99	34	29	0	0	0	68840	37694
4437	0	32	25	0	0	1	97731	22500
4200	3.6	31	34	0	1	0	99740	50125
6646	3.9	31	35	0	0	0	40356	41550
6336	3.9	35	34	1	0	0	75173	48500
581	3.9	27	29	1	0	0	73106	33841
4376	4	28	28	0	0	0	92256	51582
1748	3.9	26	34	0	0	0	89506	37965
1787	3.9	34	28	0	0	1	12750	41250
2659	3.8	26	31	1	0	0	72209	30221
3878	3.9	32	31	0	0	0	63823	30547
2150	4	24	31	0	0	0	45065	64631
4501	3.7	26	24	1	0	0	97124	56326
5399	4	30	30	0	0	0	98605	39773
1474	3.9739	26	31	1	0	1	63005	109507
1207	3.71	33	27	1	0	0	39189	30465
5635	3.8	30	34	1	0	0	01343	83438
1122	3.8	25	34	1	0	0	01033	58481
4349	0	34	23	1	0	1	29639	36406
2905	3.9	32	25	0	0	0	04925	43750
1537	0	28	30	1	1	0	66023	35694
4408	3.5	34	33	1	0	0	14220	40903
788	3.52	34	28	0	0	0	56223	39191
2298	3.5	34	28	1	0	0	23324	34779
47	3.6	32	27	1	0	0	98295	40265
5974	3.7	32	33	1	0	1	83632	48750
3867	3.93	29	32	0	0	0	52754	40729
5388	3.5	28	27	1	0	0	68409	52969
782	3.77	25	28	1	0	0	43615	42145
5031	3.82	29	34	1	0	0	77701	30125
5928	3.5	35	28	0	0	0	83686	35962
4894	3.93	35	28	0	0	0	68061	41722
154	3.57	27	34	1	0	0	92618	88660
558	4	26	27	0	0	0	78520	26583
396	3.8	32	34	1	0	1	14058	41129
2250	4	35	31	0	0	1	78362	41721
3239	3.9	25	25	1	0	0	02176	74933
5570	3.9	35	30	0	0	0	72354	36004
4725	3.5	27	29	0	0	0	55912	40320
1966	3.5	24	34	1	0	0	37938	48913
6691	3.2	24	27	1	0	0	44081	50226
6131	3.7	34	26	0	0	0	44906	35245
6980	3.9	27	32	1	0	0	24646	30375
4	4	32	32	1	1	1	64801	37201
4400	3.9	29	29	1	0	1	08240	19063
1285	3.8	35	34	0	0	0	58795	36875
1528	3.9	34	35	0	0	0	21673	46066
2200	3.9	34	27	1	0	0	56075	37083
3306	4	26	34	1	1	1	38844	26500
1154	3.9	34	33	1	0	0	18332	50676
1496	3.8	28	28	0	1	0	12764	45417
102	3.9	30	23	1	1	1	16248	38922
5655	4	28	32	1	0	1	89436	54469
2246	3.91	27	34	0	0	1	31825	28527
3945	3.9	24	20	0	0	0	62444	39500
3039	4	35	28	0	0	0	14808	38472
6709	3.8	29	33	1	0	1	17005	50000
1865	3.62	33	33	0	0	0	14059	61466
2778	3.9	33	23	0	0	0	18013	45781
3144	4	34	34	1	0	0	42731	35179
2131	3.98	34	27	0	0	0	60408	47589
4988	3.54	28	22	0	0	0	65535	27375
5855	3.65	28	24	1	0	1	93202	36810
5085	3.9	34	24	0	1	1	98229	46694
3376	3.3	25	35	0	0	1	29325	32843
5480	3.99	28	34	1	0	0	29323	40806
2513	3.6	34	33	0	0	0	10523	52238
6316	3.8	20	25	0	0	0	37742	38440
5732	3.77	27	31	0	0	0	57775	32188
6636	3.39	21	21	0	0	1	60051	53625
2071	3.8	28	25	0	0	0	98070	78894
3700	3.95	31	28	0	0	1	16851	69282
6292	0	32	28	0	0	0	02054	74297
4514	4	25	36	1	0	0	54015	52487
3850	4	36	34	0	0	0	45154	42199
747	3.93	32	29	0	1	1	63459	40320
5432	3.82	25	26	1	0	0	30097	75709
5236	3.8	25	22	1	1	0	36853	43131
5181	3.6	32	35	0	0	0	73020	50403
6545	3.9	31	33	0	0	0	41559	67083
5657	3.7	36	35	0	0	1	97702	46445
370	3.7	24	31	0	0	0	30577	34847
1709	3.83	29	34	0	0	0	74445	40015
2822	3.9	22	34	0	0	0	13073	47075
5249	4	27	26	1	0	0	69149	35787
3509	4	30	32	0	0	0	94520	41498
5862	3.8	27	31	1	1	0	30445	31384
2260	3.7	32	36	0	0	0	48766	30909
5684	3.83	36	36	0	0	0	54467	45636
6895	3.9	31	33	0	0	0	68620	42234
376	3.9048	18	26	1	1	0	34746	29979
5763	3.6	31	31	0	0	0	51554	43875
1965	3.9	31	23	1	0	0	73013	58042
3868	4	26	25	1	0	1	14220	40903
4534	3.5	27	21	1	0	0	11228	54534
524	3.9	26	31	1	0	0	63434	28393
4866	4	31	29	0	0	0	49425	40200
5176	3.8	32	28	0	0	0	88436	33750
435	3.98	18	31	0	0	0	16052	45281
604	3.9	26	28	1	0	0	44062	37517
4779	3.77	27	28	1	0	0	76066	44943
2334	3.7	33	27	1	0	1	58327	51302
276	3.76	32	29	0	1	0	17880	51250
5100	3.96	34	32	0	0	0	44838	42250
2018	3.8	19	24	0	0	1	66763	41301
4882	3.8	31	24	1	0	0	60638	50577
2589	3.9	32	33	0	0	0	25831	49583
4611	4	33	36	0	0	1	38736	35643
4546	3.9	32	21	1	0	0	72126	32184
6987	3.7	34	26	1	0	0	35592	41476
5892	3.5	34	27	1	0	0	55358	51187
1683	3.34	30	34	1	0	0	47246	44176
4438	3.91	27	27	1	0	0	17865	45000
603	4	31	34	0	0	1	91737	62532
4571	3.93	25	24	1	0	0	36545	41387
6306	4	28	32	1	0	1	43340	41710
2442	3.99	26	27	0	0	1	90660	36626
2226	4	35	31	1	0	0	77037	27494
5170	3.3	30	20	1	1	0	36732	34245
459	3.942	34	26	0	0	0	27576	32436
2117	3.8	34	30	1	1	0	45449	38791
6850	3.96	27	30	1	0	0	60411	41026
3540	3.68	29	33	0	0	0	97086	56167
5606	3.8	36	34	0	0	0	49444	35519
455	3.8	22	30	1	1	1	84128	40583
4161	3.5	27	29	0	0	1	99752	64671
3794	3.9	34	34	0	0	0	77531	47050
2415	4	33	21	1	1	0	24572	36972
6723	3.9	34	34	0	0	0	48092	46683
2530	3.95	36	31	0	0	0	54822	37135
3035	3.61	34	35	1	0	0	78201	30754
5522	3.4	26	19	1	0	0	85648	37652
6193	3.77	32	30	0	0	0	18519	37286
3743	3.9	34	35	0	0	0	90015	35129
4381	3.92	30	31	0	0	0	57075	51765
5800	3.83	35	31	1	0	0	66072	46875
1335	4	26	34	0	1	0	75928	56250
1036	3.77	27	22	0	0	0	41535	48900
2280	3.94	28	31	0	0	0	18661	44266
1911	3.42	28	31	1	0	0	68943	22277
5369	3.91	29	34	1	0	0	67526	41250
3324	3.3	32	30	1	0	0	52073	48239
689	3.26	34	34	1	0	0	15010	44371
2731	3.83	25	30	0	0	1	06752	79145
6493	3.85	26	20	0	0	0	61546	47478
4205	4	35	25	1	0	0	41745	27174
242	3.8	34	30	1	0	0	33132	59055
911	3.65	31	35	1	0	0	55417	58522
300	3.89	30	28	1	0	1	12766	50500
3189	3.72	32	24	0	0	0	71929	34287
4024	3.55	30	31	0	0	0	07465	61496
6733	3.86	25	32	0	0	0	49330	42384
2183	3.8	35	24	1	0	0	85611	48942
1390	3.8	28	28	0	0	1	61039	39688
857	3	23	25	1	0	0	93637	40672
3502	3.84	31	30	0	0	0	15671	51827
6051	3.92	30	31	1	0	0	92345	38448
4332	3.66	25	34	0	0	1	01029	44048
623	3.7	30	23	1	0	0	73638	30893
4335	3.79	27	30	1	0	0	07068	78045
2003	3.9	27	26	0	0	0	34705	37686
4524	3.3	31	34	0	0	0	41055	45240
1140	3.9	30	28	1	1	1	02356	72500
2456	3.92	24	35	0	0	0	95391	80612
3886	3.9	32	31	1	1	0	03290	64013
5371	3.69	26	31	0	1	0	43229	35038
3496	0	26	35	1	0	1	76628	38000
3798	3.9	29	32	1	0	0	96703	38790
6352	3.3	24	32	1	0	0	99115	47596
6378	3.4	30	29	0	0	0	19554	52125
1050	3.9	26	33	0	0	0	49690	46058
4662	3.93	26	25	1	0	0	17113	35809
1977	3.87	28	36	1	0	0	13027	53341
2934	3.7	25	29	1	0	1	06456	79531
5080	3.97	28	33	1	0	0	52040	42348
132	3.9	27	26	0	0	0	75165	45019
3145	3.7	21	34	1	0	0	53588	41143
4473	3.89	33	29	0	0	0	25560	51711
3966	3.91	25	25	0	0	0	60964	41173
2193	3.9	28	28	0	1	1	68636	40685
3000	3.9	28	27	0	0	0	32701	45837
835	3.9	27	21	0	0	0	48184	38050
4736	3.8	32	26	0	0	0	44452	44821
5140	3.9	27	28	0	0	0	19095	60733
5804	3.9	35	32	0	0	0	73169	43100
401	3.99	25	27	0	0	0	04001	44375
2195	0	28	33	0	0	0	78244	36802
4142	0	35	29	0	1	0	98304	28500
5894	3.96	25	29	0	1	0	37305	23750
2564	3.8	27	31	1	0	0	62536	60521
6857	3.54	23	26	0	0	0	79511	48125
5746	3.6	32	29	0	0	0	94580	51524
3207	3.96	31	33	0	0	0	77476	69625
3806	3.4	23	35	1	1	0	76365	33173
3632	3.9	29	27	1	0	0	25314	62333
5107	3.74	35	36	1	0	0	32746	54945
4424	3.3	34	26	1	0	0	93534	38112
1553	3.4	35	27	0	0	0	43824	35248
6871	3.7	27	30	1	0	1	29449	40917
4965	3.7	32	35	0	0	1	31803	31731
3450	3.96	26	31	1	0	0	24938	41250
3912	3.7	27	30	0	0	1	43055	37819
64	4	26	34	1	0	0	79532	38750
5869	4	29	26	1	0	0	96748	32346
3954	3.9	30	24	0	0	0	37866	38438
3603	4	30	34	1	0	0	63474	35625
871	3.97	30	33	0	0	0	45041	42031
5104	3.68	19	29	0	0	1	51024	51094
7013	3.7	36	33	1	0	0	13160	44196
2382	3.91	30	29	1	0	0	71303	37485
5196	3.2	29	30	1	1	0	49091	37694
5038	3.9	29	30	0	0	0	76511	36111
2478	3.82	35	27	0	0	0	73565	28472
366	3.8	33	29	1	0	0	25565	24667
153	4	25	26	1	0	0	86333	40000
3404	4	27	26	1	0	0	40815	35469
3210	3.98	32	34	0	0	0	22639	67500
113	3.9	26	26	0	0	0	72524	34656
5450	3.82	27	34	0	0	0	33012	26996
5228	4	29	34	0	0	1	76941	46711
267	0	26	33	1	0	0	46393	42500
4225	3.7	28	30	0	0	0	11428	41743
1270	3.67	31	33	1	0	1	07480	67550
1670	3.57	34	26	0	0	1	94803	56537
5809	3.68	25	34	1	0	0	39218	34860
1601	3.79	25	22	1	0	0	33131	73189
6520	3.96	33	35	0	0	0	95008	76034
118	4	30	32	0	0	0	24556	49500
6347	3.67	31	36	1	0	1	40047	48071
3940	3.9	30	32	0	0	0	95451	47279
591	3.8	21	23	1	0	0	66210	54002
3574	3.9	29	23	0	0	0	97026	38430
1573	3.9	28	24	1	0	0	43010	38542
5676	3.9	27	32	1	0	0	21217	40977
5832	3.7	24	27	0	0	0	81434	26563
1666	4	36	28	0	0	0	10980	59813
6506	4	30	35	0	0	0	57216	39783
4030	4	27	31	0	1	1	29203	30713
1273	3.5	27	30	0	0	0	05358	51406
4128	4	35	35	0	0	1	82901	58369
1002	3.9	26	32	0	0	0	62239	40676
5510	0	35	29	0	0	0	14008	44659
168	3.99	28	28	1	0	0	94960	102785
2632	3.7	30	32	0	0	1	60062	93688
6211	4	35	35	0	0	1	37814	37892
6769	0	30	30	0	0	0	73135	38883
6637	3.8	26	27	1	0	1	85342	42381
4747	4	24	33	0	0	0	07465	61496
1476	3.86	21	30	0	0	0	44506	19564
4432	3.9	30	33	0	1	1	14057	47405
4997	3.8	30	23	0	0	1	18834	36563
1962	3.73	34	28	0	0	0	51556	37361
6763	3.89	24	26	0	1	0	01013	41939
637	3.8	27	20	0	0	0	14609	40512
5660	3.9	35	33	0	0	0	33619	31997
3038	3.87	35	29	1	0	0	42729	37333
986	3.9	28	25	0	0	0	77531	47050
2816	3.7	34	33	1	1	1	62819	36750
621	3.9	25	33	1	0	0	71234	44471
3522	3.2	24	31	0	0	0	17045	44446
5703	3.7	36	35	0	0	0	98665	45065
3830	3.9	27	35	0	0	0	25113	43718
6563	3.85	28	26	0	0	0	43976	41406
2350	4	32	31	0	0	1	48195	45736
5217	3	16	19	1	0	0	20017	64021
3005	3.9	29	25	0	0	0	45671	53618
5594	3.9	31	27	1	0	0	37035	40174
5442	4	24	27	1	1	0	98188	42276
2383	0	29	29	0	0	0	57724	29063
5777	3.89	27	24	0	0	0	66017	41111
3964	3.71	36	31	0	0	1	89822	73819
5758	3.5	25	21	0	0	0	72321	37344
4669	4	26	31	0	0	0	10512	62363
495	3.81	22	35	0	0	0	16049	38708
5070	4	33	25	1	0	1	01867	84458
2914	3.4	34	25	0	0	0	16033	51277
652	3.9	27	36	0	0	0	43136	55655
2844	3.9	30	29	1	0	0	79247	41563
5857	4	33	29	1	0	0	57058	42438
6098	3.9	32	23	0	0	0	40062	42750
4766	3.9	28	28	1	0	0	33559	43585
2426	4	30	25	0	0	0	12035	46167
6368	3.96	33	34	0	0	0	40019	30833
4386	0	25	35	0	0	0	95383	76676
2504	3.2	23	23	0	0	0	96740	41788
2047	3.92	36	27	0	0	1	19806	56872
230	3.8	33	26	1	0	0	06340	49385
890	3.9	35	27	0	0	0	31638	35086
6586	3.8	17	27	0	1	0	51535	39669
394	4	33	29	1	0	1	39744	33478
695	3.7	26	28	0	1	1	28277	77888
2625	2.81	28	27	0	0	1	10974	55450
3654	4	35	28	0	0	0	06357	67878
1745	3.91	29	30	0	0	0	55936	45709
3197	3.9	32	30	0	1	0	60153	36531
3847	3.94	28	31	1	0	0	65536	34818
5700	3.9	27	31	1	0	0	12943	29107
6969	3.9	21	25	1	0	0	50322	50368
6096	0	25	32	0	0	0	62957	29375
1178	3.9	35	35	1	0	0	66552	41250
4752	4	28	28	0	0	1	15846	42923
6105	3.71	27	27	1	1	0	01085	49899
1090	3.71	30	32	0	0	0	71753	35955
6301	4	30	26	0	0	1	12189	43487
831	3.83	20	30	1	0	0	26134	40625
1452	3.9	35	31	0	0	0	75218	55946
5231	3.98	35	33	0	0	1	55387	60842
3544	3.61	25	34	1	0	0	89433	33289
398	3.9	24	32	1	0	0	29464	59505
4994	0	22	35	1	0	0	29696	41537
6250	3.8	30	28	0	0	0	62551	43529
2055	3.9	24	28	1	0	0	03266	40461
4316	3.9	33	30	0	0	0	92108	56857
3541	3.98	34	35	1	0	1	50652	30000
6921	3.83	28	31	1	0	0	91767	37484
4466	0	29	22	1	0	1	62061	52088
4333	3.96	22	26	1	0	0	68349	47128
1663	4	26	34	1	0	1	50633	29135
5743	3.8	34	30	1	0	1	26263	45104
6817	3.9	30	30	0	0	0	80440	57935
6477	3.9	35	28	1	0	0	02145	49734
2919	3.99	27	36	1	0	1	52048	31818
6492	3.7	29	27	1	1	0	07666	65938
6364	3.95	26	36	0	0	1	19525	65516
6627	3.82	35	22	0	0	0	17842	39848
6782	3.99	19	34	1	1	1	59739	32396
1731	3.6	26	34	1	0	0	19804	42593
1760	3.9	30	31	0	1	0	71449	42014
4117	3.76	24	34	0	0	0	47141	40990
966	0	30	25	1	0	0	52157	38421
5953	3.42	24	28	0	0	0	62040	41969
1347	3.6	32	35	0	0	0	20106	67843
3507	3.61	26	23	1	0	0	74037	57301
6311	0	30	33	1	0	0	14080	47000
509	3.9	32	30	1	0	0	26847	31696
322	3.7	29	28	0	0	0	37771	36215
5218	3.71	32	36	0	0	0	40995	22708
5008	3.93	24	28	1	0	0	59735	40673
4056	3.9	29	31	0	0	0	16727	58438
4330	3.83	27	26	1	0	0	01331	53414
5791	3.99	31	18	0	0	0	01244	77938
2111	3.5	25	33	1	0	1	24597	37554
5294	3.7	28	36	0	0	0	30046	36377
3887	4	27	28	1	0	0	56335	36250
5637	3.5	29	27	1	0	0	48045	50565
5550	3.89	29	34	1	0	1	37043	46457
5383	3.68	25	34	0	0	0	13801	37717
927	3.9	34	30	1	0	0	46229	38934
735	3.61	29	34	1	0	0	64423	37266
6238	4	34	29	1	1	0	56036	40288
3387	3.83	35	25	1	0	0	27278	53365
6761	4	18	25	1	1	0	95545	102679
1097	3.54	33	29	1	0	0	87515	31400
5906	3.5	23	26	0	0	0	54005	42139
5340	3.77	29	32	1	0	0	38473	34583
83	3.78	24	31	1	0	0	24072	32401
3557	2.9	22	26	0	0	1	35006	45244
3278	3.92	34	23	1	0	0	24916	30197
6860	3.9	28	30	1	0	1	64744	33374
1382	3.8	24	29	1	0	1	02886	54930
6643	3.6	24	31	0	1	0	62345	35750
1660	2.9	30	35	1	0	1	04476	47656
105	3.91	32	27	1	0	0	08324	61827
2157	3.8	29	27	1	0	0	54555	38852
4338	3.89	32	24	1	0	0	77623	38472
3690	4	34	35	0	0	1	74129	32007
4054	3.85	26	34	1	0	0	57232	41042
5630	3.7	30	25	0	0	0	95602	56583
5834	3.79	29	28	0	0	0	27884	40643
5658	3.88	33	34	1	0	1	45429	50912
5305	3.44	22	23	1	0	0	30013	42098
3838	3.6	31	30	0	0	0	22846	50889
3046	3.5	28	30	1	0	1	63056	36923
3775	3.9	29	29	0	0	0	28036	84329
648	3.9	35	34	1	0	1	32803	51218
6349	3.8	22	31	1	0	0	57790	38417
4271	3.89	25	34	1	0	0	65769	31828
2843	3.9	30	35	1	1	0	62376	41477
912	3.81	25	30	1	0	0	16370	38750
3227	4	33	30	1	0	0	78742	30000
374	3.6	19	26	0	0	0	76934	48487
2849	3.6	34	33	0	0	1	61925	34125
66	3.86	28	29	0	0	0	45681	40375
5941	3.9	27	35	1	0	0	36303	37414
2291	3.69	33	29	1	0	0	49454	33168
2483	3.6	35	28	1	0	0	29466	65854
3141	4	25	31	1	0	0	48651	31395
1375	3.8	26	22	1	0	0	93704	40804
5632	4	35	32	0	0	0	31206	27970
4681	4	34	31	0	0	1	97501	34122
5386	3.6	34	31	1	0	0	54301	41415
4850	3.3	22	22	1	0	0	57258	30625
3805	3.86	28	25	1	0	1	74883	32702
5157	3.6	29	29	1	0	0	60452	50314
1881	0	28	31	0	0	0	51232	35795
5206	3.76	27	29	1	0	0	01038	51856
2516	3.86	28	27	0	0	0	45338	42042
3014	3.8	33	33	1	0	0	59465	31250
6724	3.3	23	23	0	0	0	18062	64085
3851	3.58	27	33	1	0	0	61760	43387
2156	3.7	31	30	1	0	0	67151	28676
6354	3.9	28	34	1	0	0	13859	46250
5324	4	28	23	1	0	1	30217	36076
6569	3.9	36	25	0	0	0	37153	46952
3309	3.72	31	25	0	0	0	93545	40347
3567	3.9	25	26	1	0	0	71331	39444
1241	4	33	36	1	0	0	57045	38472
26	3.69	31	29	0	0	0	14479	66296
3252	3.9	29	30	0	0	0	15521	36875
4800	3.5	27	31	1	0	0	18034	61823
2123	3.6	26	28	1	0	0	56364	41913
3370	0	30	27	0	0	0	68863	32935
1354	3.89	26	31	1	0	0	76861	41210
2713	3.9	26	28	1	0	0	24210	37195
5169	3.5	30	35	0	0	0	43910	47386
1268	3.9	31	35	1	0	0	75044	44016
2572	3.8	26	32	1	0	0	48611	48676
2475	3.8	32	34	1	0	0	91202	58298
5968	3.8	30	31	0	1	1	02767	66130
3740	3.38	27	25	0	0	0	15771	41484
1429	3.8	30	30	0	0	0	44040	100121
646	3.8	29	29	1	0	0	25704	39197
3701	3.75	27	27	1	0	0	40808	21250
4252	3.9	30	35	1	0	0	61863	41771
3463	3.98	30	34	0	0	0	71758	58594
5360	3.9	30	34	1	0	0	98030	41233
6099	3.27	29	31	1	1	0	97402	36063
3325	3.3	27	31	1	0	0	63547	36027
5818	3.8	28	26	1	0	1	11040	70611
1413	3.77	29	34	1	1	1	32073	40567
2310	3.93	36	31	1	0	0	78737	86733
3756	3.9	32	33	1	0	0	49115	62292
3860	3.82	24	32	1	0	1	46052	44466
3965	3.6	33	29	0	0	0	23357	31250
3933	3.7	27	34	1	0	0	24093	32500
4652	3.94	34	26	0	0	0	49043	23424
6067	3.85	28	24	1	0	0	45387	60260
1781	3.2	24	33	1	0	0	33860	36502
1277	0	27	29	1	0	0	68756	40240
5681	3.8	24	33	1	0	1	59847	40154
6991	0	29	29	0	0	0	51443	42917
6695	3.79	34	26	1	0	1	39180	35240
6993	3.75	26	33	1	0	1	53120	47998
2975	3.88	31	35	0	0	0	97446	35987
2578	3.9	24	33	1	0	0	12970	28194
1251	3.7	23	35	1	0	0	28647	31641
5554	3.9	32	32	1	0	1	30214	51566
1533	3.93	33	23	1	0	0	31764	37049
6082	3.72	25	26	1	0	0	17861	51442
129	3.6	32	28	0	0	0	38569	53194
3429	3.5	28	28	1	0	0	54665	39277
2155	3.91	29	26	0	0	1	45013	45434
4010	3.4	33	35	0	0	0	35133	41495
2947	4	30	30	1	0	0	28789	32259
1458	3.9	29	33	0	0	1	93667	55266
1000	0	25	27	1	0	0	68512	50137
3448	4	35	28	1	0	0	79095	32201
3612	4	28	34	0	0	0	64748	33875
3084	3.66	30	32	1	0	0	13804	37303
6843	3.9	33	32	1	0	1	12767	59167
5729	3.9	36	35	1	0	1	78263	39105
1631	3.9	36	24	1	0	0	53172	45849
4996	3.86	28	24	1	0	0	59544	24706
842	3.61	27	36	0	0	0	17853	34456
3327	4	24	34	1	0	0	82714	23088
6032	3.8	27	23	0	0	1	12701	35927
1875	3.69	29	30	0	0	0	30470	39250
6538	3.7	29	31	1	0	0	63401	36061
1873	3.26	22	30	0	0	0	34217	46172
3948	0	29	25	1	0	0	29485	46773
375	4	26	31	0	0	0	59069	36058
6050	0	28	25	1	1	0	41222	43333
4634	4	28	33	0	0	1	31216	44568
3369	3.57	30	26	1	0	1	48852	32500
