STDNT_ID	TERM_CD	SBJCT_CD	CATLG_NBR	CRSE_CMPNT_CD	GRD_PNTS_PER_UNIT_NBR	UNITS_ERND_NBR	EXCL_CLASS_CUM_GPA
9	2	Economics, General	66	LEC	3.3	4	3.633
3108	5	Economics, General	66	LEC	2.7	4	3.432
5048	6	Economics, General	66	LEC	2.3	4	3.216
6869	5	Economics, General	66	LEC	2.3	4	3.052
4813	2	Economics, General	66	LEC	3.7	4	3.846
4569	2	Economics, General	66	LEC	3.7	4	3.834
5858	2	Economics, General	66	LEC	3.7	4	3.863
6994	6	Economics, General	66	LEC	2.3	4	3.167
5419	6	Economics, General	66	LEC	3.3	4	3.444
6548	13	Economics, General	66	LEC	2.3	4	2.969
2603	5	Economics, General	66	LEC	3	4	3.417
4231	6	Economics, General	66	LEC	3	4	3.656
6717	9	Economics, General	66	LEC	3	4	3.674
1376	5	Economics, General	66	LEC	3	4	3.383
3549	5	Economics, General	66	LEC	3	4	3.388
3549	6	Economics, General	66	LEC	3	4	3.309
3264	6	Economics, General	66	LEC	3.3	4	3.705
3697	2	Economics, General	66	LEC	3.7	4	3.696
3716	5	Economics, General	66	LEC	3.3	4	3.557
4527	3	Economics, General	66	LEC	2.7	3	3.114
4527	5	Economics, General	66	LEC	2.7	4	3.25
6593	5	Economics, General	66	LEC	2.7	4	3.009
3256	2	Economics, General	66	LEC	2.7	4	3.204
353	5	Economics, General	66	LEC	2.3	4	2.989
425	5	Economics, General	66	LEC	2.7	4	3.367
670	3	Economics, General	66	LEC	3	3	3.682
694	2	Economics, General	66	LEC	3.7	4	3.947
6632	2	Economics, General	66	LEC	1	4	1.933
3051	6	Economics, General	66	LEC	1.3	4	2.225
6913	5	Economics, General	66	LEC	3	4	3.387
5275	6	Economics, General	66	LEC	3	4	3.496
3076	6	Economics, General	66	LEC	3	4	3.637
3745	5	Economics, General	66	LEC	3	4	3.431
5518	6	Economics, General	66	LEC	2.3	4	3.117
3280	10	Economics, General	66	LEC	2	4	2.82
2317	5	Economics, General	66	LEC	3.3	4	3.864
2106	2	Economics, General	66	LEC	3	4	3.763
2696	10	Economics, General	66	LEC	1.3	4	2.411
853	2	Economics, General	66	LEC	3.3	4	3.807
3274	5	Economics, General	66	LEC	2	4	3.195
6146	5	Economics, General	66	LEC	2.7	4	3.224
3679	5	Economics, General	66	LEC	2	4	2.863
6448	5	Economics, General	66	LEC	2	4	2.886
1325	5	Economics, General	66	LEC	1.7	4	2.668
1325	6	Economics, General	66	LEC	1.3	4	2.455
3572	5	Economics, General	66	LEC	2	4	2.586
241	2	Economics, General	66	LEC	2.7	4	3.477
5408	2	Economics, General	66	LEC	3.7	4	3.863
5707	6	Economics, General	66	LEC	1.7	4	2.745
5410	5	Economics, General	66	LEC	0.3	4	1.851
6607	6	Economics, General	66	LEC	2.3	4	2.842
4217	5	Economics, General	66	LEC	2.7	4	3.289
4217	6	Economics, General	66	LEC	2.7	4	3.246
5436	5	Economics, General	66	LEC	2.7	4	3.256
6286	2	Economics, General	66	LEC	2.7	4	3.517
5647	5	Economics, General	66	LEC	3.3	4	3.55
4152	2	Economics, General	66	LEC	3.7	4	3.849
660	5	Economics, General	66	LEC	3.3	4	3.546
660	6	Economics, General	66	LEC	3	4	3.394
1230	6	Economics, General	66	LEC	3	4	3.446
5549	7	Economics, General	66	LEC	3.7	3	3.862
3937	2	Economics, General	66	LEC	3.3	4	3.846
6079	2	Economics, General	66	LEC	3	4	3.362
6167	2	Economics, General	66	LEC	3	4	3.412
324	3	Economics, General	66	LEC	3.3	3	3.784
557	5	Economics, General	66	LEC	3.3	4	3.912
4148	5	Economics, General	66	LEC	2.7	4	3.464
1195	6	Economics, General	66	LEC	3	4	3.625
4180	2	Economics, General	66	LEC	3.7	4	3.88
1244	6	Economics, General	66	LEC	2.7	4	3.275
5086	2	Economics, General	66	LEC	3	4	3.464
1546	5	Economics, General	66	LEC	3	4	3.525
4687	6	Economics, General	66	LEC	3.3	4	3.666
5387	2	Economics, General	66	LEC	2.7	4	3.379
3738	5	Economics, General	66	LEC	3	4	3.52
5144	6	Economics, General	66	LEC	2.3	4	3.2
673	6	Economics, General	66	LEC	2.3	4	2.861
2768	2	Economics, General	66	LEC	3	4	3.546
4577	5	Economics, General	66	LEC	3	4	3.539
6461	9	Economics, General	66	LEC	2	4	3.049
1629	5	Economics, General	66	LEC	2.7	4	2.941
6502	6	Economics, General	66	LEC	1.7	4	2.604
3721	9	Economics, General	66	LEC	1.3	4	2.027
2887	5	Economics, General	66	LEC	2	4	2.791
1364	6	Economics, General	66	LEC	3.3	4	3.669
2574	7	Economics, General	66	LEC	3	3	3.187
3178	5	Economics, General	66	LEC	2.7	4	3.13
5985	6	Economics, General	66	LEC	2	4	2.812
1005	2	Economics, General	66	LEC	3.7	4	3.883
6542	5	Economics, General	66	LEC	4	4	4.243
4921	5	Economics, General	66	LEC	3	4	3.46
1632	6	Economics, General	66	LEC	2.7	4	3.113
3877	6	Economics, General	66	LEC	3	4	3.609
5439	5	Economics, General	66	LEC	2.3	4	3.086
4145	6	Economics, General	66	LEC	3.7	4	3.886
4145	7	Economics, General	66	LEC	3.7	3	3.887
4472	2	Economics, General	66	LEC	3.3	4	3.673
5717	6	Economics, General	66	LEC	3	4	3.212
983	6	Economics, General	66	LEC	3	4	3.188
4590	6	Economics, General	66	LEC	2	4	3.329
5950	2	Economics, General	66	LEC	3.7	4	3.738
1502	5	Economics, General	66	LEC	2.7	4	3.207
1107	5	Economics, General	66	LEC	3	4	3.217
6787	7	Economics, General	66	LEC	2.7	3	2.925
2038	2	Economics, General	66	LEC	3	4	3.644
3244	2	Economics, General	66	LEC	3.3	4	3.87
4147	2	Economics, General	66	LEC	3	4	3.802
2119	2	Economics, General	66	LEC	3	4	3.681
67	5	Economics, General	66	LEC	3.3	4	3.543
2357	6	Economics, General	66	LEC	3.7	4	3.842
1072	9	Economics, General	66	LEC	1.7	4	2.386
1072	10	Economics, General	66	LEC	1.7	4	2.389
7005	2	Economics, General	66	LEC	3	4	3.596
1779	2	Economics, General	66	LEC	3.3	4	3.813
5704	9	Economics, General	66	LEC	1.7	4	2.65
4474	6	Economics, General	66	LEC	2.3	4	2.862
6046	9	Economics, General	66	LEC	3	4	3.735
3810	6	Economics, General	66	LEC	3.7	4	3.859
3999	2	Economics, General	66	LEC	2.7	4	3.242
3789	5	Economics, General	66	LEC	2	4	2.786
2073	2	Economics, General	66	LEC	3	4	3.733
2196	5	Economics, General	66	LEC	2.7	4	3.185
2196	10	Economics, General	66	LEC	3	4	3.454
2727	6	Economics, General	66	LEC	3	4	3.607
306	9	Economics, General	66	LEC	3.3	4	3.61
1978	5	Economics, General	66	LEC	3.7	4	3.88
3112	5	Economics, General	66	LEC	3.3	4	3.574
4610	2	Economics, General	66	LEC	3.7	4	3.714
3551	5	Economics, General	66	LEC	3	4	3.345
5211	2	Economics, General	66	LEC	2.7	4	3.167
4214	6	Economics, General	66	LEC	2.7	4	3.685
5321	2	Economics, General	66	LEC	2.7	4	3.471
1765	6	Economics, General	66	LEC	1.7	4	2.489
3175	10	Economics, General	66	LEC	2.3	4	2.759
3175	13	Economics, General	66	LEC	2.3	4	2.787
1633	7	Economics, General	66	LEC	2	3	2.571
3757	6	Economics, General	66	LEC	3	4	3.235
191	5	Economics, General	66	LEC	3.3	4	3.765
2452	2	Economics, General	66	LEC	3.7	4	3.982
2980	6	Economics, General	66	LEC	2.7	4	3.404
2809	2	Economics, General	66	LEC	3.7	4	4
2140	5	Economics, General	66	LEC	3.7	4	3.914
1206	2	Economics, General	66	LEC	3.3	4	3.481
183	5	Economics, General	66	LEC	3.3	4	3.478
2931	6	Economics, General	66	LEC	2	4	3.002
3927	7	Economics, General	66	LEC	1.7	3	2.519
2645	6	Economics, General	66	LEC	3	4	3.476
4763	5	Economics, General	66	LEC	3	4	3.595
1205	6	Economics, General	66	LEC	2.3	4	2.898
4724	6	Economics, General	66	LEC	2.7	4	3.421
445	5	Economics, General	66	LEC	2	4	2.618
445	22	Economics, General	66	LEC	2	4	2.698
115	5	Economics, General	66	LEC	3	4	3.579
2209	5	Economics, General	66	LEC	3	4	3.326
3220	10	Economics, General	66	LEC	2	4	2.767
5946	2	Economics, General	66	LEC	3.3	4	3.56
4757	5	Economics, General	66	LEC	3.3	4	3.509
240	13	Economics, General	66	LEC	2.3	4	2.934
446	2	Economics, General	66	LEC	3	4	3.423
3116	5	Economics, General	66	LEC	4	4	4
4210	2	Economics, General	66	LEC	4	4	3.965
84	6	Economics, General	66	LEC	3	4	3.194
4209	6	Economics, General	66	LEC	2	4	2.729
4209	9	Economics, General	66	LEC	2	4	2.712
6144	6	Economics, General	66	LEC	2	4	2.747
261	5	Economics, General	66	LEC	2	4	2.823
6061	6	Economics, General	66	LEC	2.3	4	3.274
5105	9	Economics, General	66	LEC	1	4	1.945
6432	5	Economics, General	66	LEC	3	4	3.374
5789	5	Economics, General	66	LEC	3	4	3.371
6841	5	Economics, General	66	LEC	2.7	4	3.219
4548	6	Economics, General	66	LEC	3.3	4	3.438
1443	2	Economics, General	66	LEC	3	4	3.469
5497	2	Economics, General	66	LEC	0.3	4	1.709
3568	5	Economics, General	66	LEC	1.3	4	2.448
5178	5	Economics, General	66	LEC	1.3	4	2.511
5178	6	Economics, General	66	LEC	1	4	2.434
5783	6	Economics, General	66	LEC	2	4	2.775
2453	2	Economics, General	66	LEC	2.7	4	3.581
4869	2	Economics, General	66	LEC	3.7	4	3.609
6544	3	Economics, General	66	LEC	3.3	3	3.627
1973	3	Economics, General	66	LEC	3.3	3	3.565
4304	3	Economics, General	66	LEC	3.3	3	3.747
2959	6	Economics, General	66	LEC	3.3	4	3.535
1457	2	Economics, General	66	LEC	3	4	3.744
4773	2	Economics, General	66	LEC	3	4	3.524
2745	2	Economics, General	66	LEC	3.3	4	3.86
6460	5	Economics, General	66	LEC	1.3	4	2.222
1100	5	Economics, General	66	LEC	2	4	2.98
3136	5	Economics, General	66	LEC	3	4	3.661
951	6	Economics, General	66	LEC	3.3	4	3.703
3403	5	Economics, General	66	LEC	2.7	4	3.159
236	6	Economics, General	66	LEC	3.3	4	3.778
4820	5	Economics, General	66	LEC	2.7	4	3.156
6166	2	Economics, General	66	LEC	3.7	4	3.846
715	2	Economics, General	66	LEC	4	4	3.896
1811	10	Economics, General	66	LEC	2.7	4	3.217
3499	2	Economics, General	66	LEC	3.3	4	3.685
2670	5	Economics, General	66	LEC	2.7	4	3.137
106	2	Economics, General	66	LEC	3	4	3.719
2831	2	Economics, General	66	LEC	2.3	4	3.225
2831	6	Economics, General	66	LEC	2.3	4	3.232
2656	5	Economics, General	66	LEC	2	4	3.021
4510	6	Economics, General	66	LEC	3	4	3.687
109	2	Economics, General	66	LEC	2.7	4	3.152
6462	5	Economics, General	66	LEC	3	4	3.229
5565	5	Economics, General	66	LEC	2.7	4	3.4
4842	5	Economics, General	66	LEC	3.3	4	3.753
3993	10	Economics, General	66	LEC	3.7	4	3.697
3736	6	Economics, General	66	LEC	3	4	3.504
1426	6	Economics, General	66	LEC	3	4	3.503
2974	5	Economics, General	66	LEC	2.7	4	3.324
3919	2	Economics, General	66	LEC	3.7	4	3.672
6918	5	Economics, General	66	LEC	3	4	3.687
6379	2	Economics, General	66	LEC	4	4	4
1061	5	Economics, General	66	LEC	2.7	4	3.24
3074	5	Economics, General	66	LEC	2.7	4	3.04
3074	6	Economics, General	66	LEC	2.7	4	3.051
3436	2	Economics, General	66	LEC	3.7	4	3.652
6533	6	Economics, General	66	LEC	2	4	2.769
1796	5	Economics, General	66	LEC	3.7	4	3.667
2075	6	Economics, General	66	LEC	2	4	2.824
1856	5	Economics, General	66	LEC	3.7	4	3.791
2369	6	Economics, General	66	LEC	3	4	3.385
6363	6	Economics, General	66	LEC	2.7	4	3.43
3960	7	Economics, General	66	LEC	2.3	3	3.007
473	2	Economics, General	66	LEC	3	4	3.469
2888	9	Economics, General	66	LEC	3	4	3.631
6623	5	Economics, General	66	LEC	2.3	4	3.12
1245	5	Economics, General	66	LEC	2.7	4	3.311
2534	9	Economics, General	66	LEC	3.3	4	3.473
1935	7	Economics, General	66	LEC	2.3	3	3.243
716	6	Economics, General	66	LEC	2.7	4	3.075
1739	6	Economics, General	66	LEC	3.7	4	3.915
531	6	Economics, General	66	LEC	1.7	4	2.649
1919	2	Economics, General	66	LEC	3	4	3.467
2378	6	Economics, General	66	LEC	2	4	2.638
4865	6	Economics, General	66	LEC	3.7	4	3.868
4454	6	Economics, General	66	LEC	3.3	4	3.462
4002	5	Economics, General	66	LEC	2.7	4	3.145
5415	5	Economics, General	66	LEC	3.7	4	3.949
340	5	Economics, General	66	LEC	2.3	4	3.093
3777	5	Economics, General	66	LEC	3.3	4	3.455
2897	5	Economics, General	66	LEC	3	4	3.692
4544	10	Economics, General	66	LEC	2	4	2.819
4775	5	Economics, General	66	LEC	2.3	4	3.405
6339	2	Economics, General	66	LEC	4	4	4
760	5	Economics, General	66	LEC	2	4	2.974
941	6	Economics, General	66	LEC	2.7	4	3.264
6711	2	Economics, General	66	LEC	3	4	3.383
5004	10	Economics, General	66	LEC	3.3	4	3.375
4680	10	Economics, General	66	LEC	3	4	3.157
3328	5	Economics, General	66	LEC	2.7	4	3.422
3154	2	Economics, General	66	LEC	4	4	3.911
6837	5	Economics, General	66	LEC	3	4	3.51
1357	2	Economics, General	66	LEC	3	4	3.443
5316	2	Economics, General	66	LEC	2.3	4	2.8
3276	2	Economics, General	66	LEC	3.7	4	3.833
1180	5	Economics, General	66	LEC	3.7	4	3.914
3078	5	Economics, General	66	LEC	2	4	2.7
6031	5	Economics, General	66	LEC	2.7	4	3.268
2114	5	Economics, General	66	LEC	2.7	4	3.322
808	5	Economics, General	66	LEC	3	4	3.396
1308	6	Economics, General	66	LEC	2.7	4	3.151
4971	2	Economics, General	66	LEC	3	4	3.429
994	5	Economics, General	66	LEC	3.3	4	3.743
4144	5	Economics, General	66	LEC	3	4	3.497
5226	6	Economics, General	66	LEC	2.7	4	3.582
6174	5	Economics, General	66	LEC	2.3	4	2.742
6174	6	Economics, General	66	LEC	2.7	4	2.991
5714	2	Economics, General	66	LEC	3.3	4	3.674
1980	2	Economics, General	66	LEC	2.3	4	3.146
2624	6	Economics, General	66	LEC	3.7	4	3.872
1366	2	Economics, General	66	LEC	3.7	4	3.731
616	2	Economics, General	66	LEC	3.3	4	3.892
813	6	Economics, General	66	LEC	2.7	4	3.452
4754	2	Economics, General	66	LEC	1.7	4	2.786
4425	10	Economics, General	66	LEC	2	4	2.658
6135	7	Economics, General	66	LEC	2.7	3	3.301
713	6	Economics, General	66	LEC	3	4	3.321
6515	5	Economics, General	66	LEC	3	4	3.548
6990	5	Economics, General	66	LEC	2.7	4	3.127
4151	9	Economics, General	66	LEC	2.3	4	3.122
3997	5	Economics, General	66	LEC	3.3	4	3.57
5546	5	Economics, General	66	LEC	3	4	3.661
3054	5	Economics, General	66	LEC	3	4	3.357
3812	2	Economics, General	66	LEC	3.3	4	3.783
2241	2	Economics, General	66	LEC	2.7	4	3.431
6939	5	Economics, General	66	LEC	3	4	3.29
6939	6	Economics, General	66	LEC	3	4	3.332
978	10	Economics, General	66	LEC	2.3	4	3.206
4278	6	Economics, General	66	LEC	1.7	4	2.625
6228	2	Economics, General	66	LEC	3	4	3.307
6228	5	Economics, General	66	LEC	2.7	4	3.174
5919	5	Economics, General	66	LEC	3.3	4	3.829
2309	5	Economics, General	66	LEC	2.7	4	3.229
6768	6	Economics, General	66	LEC	0.7	4	1.813
568	2	Economics, General	66	LEC	3.3	4	3.788
1033	5	Economics, General	66	LEC	2	4	2.879
3472	5	Economics, General	66	LEC	2	4	2.992
6977	7	Economics, General	66	LEC	3	3	3.556
6585	10	Economics, General	66	LEC	3	4	3.419
506	2	Economics, General	66	LEC	4	4	3.924
3232	5	Economics, General	66	LEC	2.3	4	3.245
5706	5	Economics, General	66	LEC	4	4	4.128
2365	2	Economics, General	66	LEC	2.7	4	3.419
6399	5	Economics, General	66	LEC	2.3	4	3.27
1172	3	Economics, General	66	LEC	2.7	3	3.239
2651	6	Economics, General	66	LEC	2.7	4	3.133
175	6	Economics, General	66	LEC	2.3	4	2.98
4237	2	Economics, General	66	LEC	3	4	3.658
3153	5	Economics, General	66	LEC	3	4	3.296
3187	3	Economics, General	66	LEC	3	3	3.716
2977	2	Economics, General	66	LEC	3	4	3.431
922	2	Economics, General	66	LEC	3	4	3.317
4057	2	Economics, General	66	LEC	3.3	4	3.832
1187	2	Economics, General	66	LEC	3.7	4	3.748
1931	6	Economics, General	66	LEC	2	4	2.967
1362	6	Economics, General	66	LEC	4	4	3.99
5889	5	Economics, General	66	LEC	2.7	4	3.117
1766	5	Economics, General	66	LEC	3.7	4	3.743
3113	5	Economics, General	66	LEC	3	4	3.858
104	2	Economics, General	66	LEC	3	4	3.26
1759	5	Economics, General	66	LEC	2	4	2.65
6486	2	Economics, General	66	LEC	3	4	3.462
4108	5	Economics, General	66	LEC	2.3	4	3
2507	6	Economics, General	66	LEC	3	4	3.424
1485	5	Economics, General	66	LEC	2.3	4	3.057
3576	5	Economics, General	66	LEC	3	4	3.365
2538	6	Economics, General	66	LEC	3	4	3.448
2622	5	Economics, General	66	LEC	2.7	4	3.09
1150	10	Economics, General	66	LEC	1	4	2.331
659	6	Economics, General	66	LEC	4	4	3.809
1592	2	Economics, General	66	LEC	3.3	4	3.724
2948	6	Economics, General	66	LEC	2.7	4	3.268
6777	13	Economics, General	66	LEC	3.7	4	3.801
5754	5	Economics, General	66	LEC	3.7	4	3.857
4670	5	Economics, General	66	LEC	3.3	4	3.911
5337	6	Economics, General	66	LEC	2.3	4	3.148
5936	9	Economics, General	66	LEC	3	4	3.719
6396	9	Economics, General	66	LEC	1.7	4	2.218
6588	5	Economics, General	66	LEC	0.7	4	1.836
6588	13	Economics, General	66	LEC	1	4	1.919
3627	5	Economics, General	66	LEC	3.3	4	3.661
5573	6	Economics, General	66	LEC	2	4	2.84
2680	6	Economics, General	66	LEC	3	4	3.506
3624	5	Economics, General	66	LEC	1.7	4	2.361
3067	6	Economics, General	66	LEC	3.3	4	3.881
2162	5	Economics, General	66	LEC	4	4	3.914
4968	5	Economics, General	66	LEC	2.7	4	3.393
6613	6	Economics, General	66	LEC	2.7	4	3.38
1173	5	Economics, General	66	LEC	3	4	3.544
4268	5	Economics, General	66	LEC	3	4	3.576
2511	2	Economics, General	66	LEC	2.3	4	3.232
1909	5	Economics, General	66	LEC	2.3	4	3.342
1556	6	Economics, General	66	LEC	2.7	4	3.062
642	5	Economics, General	66	LEC	2.3	4	2.971
6622	6	Economics, General	66	LEC	2.7	4	3.393
3097	6	Economics, General	66	LEC	3	4	3.167
3422	6	Economics, General	66	LEC	3.7	4	3.847
206	5	Economics, General	66	LEC	3	4	3.252
2949	5	Economics, General	66	LEC	2.7	4	3.363
2371	5	Economics, General	66	LEC	3.3	4	3.695
4947	2	Economics, General	66	LEC	2	4	2.696
2923	5	Economics, General	66	LEC	2	4	2.66
5154	5	Economics, General	66	LEC	3	4	3.516
1049	5	Economics, General	66	LEC	3.3	4	3.717
265	5	Economics, General	66	LEC	2	4	2.913
2227	5	Economics, General	66	LEC	3.3	4	3.583
2323	6	Economics, General	66	LEC	3.3	4	3.721
6227	2	Economics, General	66	LEC	2.7	4	3.071
2982	10	Economics, General	66	LEC	1.7	4	2.719
6634	9	Economics, General	66	LEC	0.3	4	1.884
3826	5	Economics, General	66	LEC	3	4	3.535
1849	6	Economics, General	66	LEC	3	4	3.508
1291	5	Economics, General	66	LEC	2	4	2.622
980	5	Economics, General	66	LEC	3.3	4	3.786
4836	6	Economics, General	66	LEC	4	4	3.992
3335	6	Economics, General	66	LEC	2.7	4	3.34
6003	6	Economics, General	66	LEC	2	4	2.956
2287	6	Economics, General	66	LEC	3	4	3.298
6145	5	Economics, General	66	LEC	1	4	2.325
1552	10	Economics, General	66	LEC	3	4	3.728
2665	2	Economics, General	66	LEC	3.3	4	3.669
3368	6	Economics, General	66	LEC	3	4	3.739
1132	6	Economics, General	66	LEC	2	4	2.798
5757	5	Economics, General	66	LEC	3	4	3.448
6672	5	Economics, General	66	LEC	3	4	3.422
6672	6	Economics, General	66	LEC	3	4	3.421
4795	2	Economics, General	66	LEC	3.3	4	3.67
3041	6	Economics, General	66	LEC	4	4	3.911
4951	5	Economics, General	66	LEC	3.3	4	3.813
1368	10	Economics, General	66	LEC	3	4	3.694
3133	3	Economics, General	66	LEC	2	3	2.556
2840	6	Economics, General	66	LEC	2.7	4	3.217
210	5	Economics, General	66	LEC	2.7	4	3.143
6356	2	Economics, General	66	LEC	3	4	3.717
5296	2	Economics, General	66	LEC	3.3	4	3.857
3273	6	Economics, General	66	LEC	2.7	4	3.382
3524	2	Economics, General	66	LEC	3	4	3.296
4069	9	Economics, General	66	LEC	2.7	4	3.038
2550	6	Economics, General	66	LEC	3	4	3.239
3750	6	Economics, General	66	LEC	3	4	3.383
161	5	Economics, General	66	LEC	2.3	4	3.067
6704	5	Economics, General	66	LEC	3.7	4	3.685
709	5	Economics, General	66	LEC	2.7	4	3.387
1733	5	Economics, General	66	LEC	3.7	4	3.652
529	5	Economics, General	66	LEC	1.7	4	2.849
5949	6	Economics, General	66	LEC	3	4	3.426
4155	6	Economics, General	66	LEC	2.3	4	3.009
824	5	Economics, General	66	LEC	2	4	2.47
738	5	Economics, General	66	LEC	3	4	3.6
32	2	Economics, General	66	LEC	2.7	4	3.14
32	5	Economics, General	66	LEC	3	4	3.207
6147	7	Economics, General	66	LEC	2.7	3	3.083
1758	5	Economics, General	66	LEC	3.3	4	3.541
4020	5	Economics, General	66	LEC	3	4	3.54
6073	5	Economics, General	66	LEC	1	4	1.646
6073	9	Economics, General	66	LEC	1	4	1.573
5286	5	Economics, General	66	LEC	2.3	4	2.979
3811	6	Economics, General	66	LEC	2	4	2.862
4906	5	Economics, General	66	LEC	3	4	3.893
4387	6	Economics, General	66	LEC	2.7	4	3.169
3222	5	Economics, General	66	LEC	2.3	4	2.903
4822	2	Economics, General	66	LEC	1.7	4	2.724
4486	5	Economics, General	66	LEC	3.7	4	3.729
800	5	Economics, General	66	LEC	3	4	3.3
327	5	Economics, General	66	LEC	4	4	4.061
1418	6	Economics, General	66	LEC	2.7	4	3.368
3662	2	Economics, General	66	LEC	3.7	4	3.807
2145	6	Economics, General	66	LEC	2.7	4	3.528
751	6	Economics, General	66	LEC	3	4	3.582
6526	5	Economics, General	66	LEC	2.7	4	2.924
6198	5	Economics, General	66	LEC	2	4	2.63
1948	5	Economics, General	66	LEC	1.7	4	2.308
2006	2	Economics, General	66	LEC	3	4	3.258
6428	5	Economics, General	66	LEC	2.7	4	3.118
4365	2	Economics, General	66	LEC	2.7	4	3.223
417	5	Economics, General	66	LEC	3	4	3.488
1549	2	Economics, General	66	LEC	3.7	4	3.887
4879	6	Economics, General	66	LEC	3	4	3.694
2644	9	Economics, General	66	LEC	3	4	3.455
1821	2	Economics, General	66	LEC	3.7	4	4
1045	2	Economics, General	66	LEC	2.7	4	3.357
4228	6	Economics, General	66	LEC	2	4	2.961
3985	6	Economics, General	66	LEC	2.3	4	3.064
2337	6	Economics, General	66	LEC	2	4	2.806
902	6	Economics, General	66	LEC	3	4	3.386
3893	2	Economics, General	66	LEC	3.7	4	3.888
1399	5	Economics, General	66	LEC	2.7	4	3.116
5317	9	Economics, General	66	LEC	3	4	3.404
2671	3	Economics, General	66	LEC	3.3	3	3.633
5059	5	Economics, General	66	LEC	3	4	3.4
1279	5	Economics, General	66	LEC	2.3	4	3.119
596	5	Economics, General	66	LEC	3	4	3.609
5044	2	Economics, General	66	LEC	3.3	4	3.835
